adm2_name,m_concentration_ratio_7d,m_days_ge_10_7d,m_days_ge_20_7d,m_days_ge_50_7d,m_max_24h_7d,m_max_72h_7d,m_mean_wet_intensity_7d,m_peak_rank_24h_7d,m_peak_rank_72h_7d,m_rain_j,m_rain_jm1,m_rain_jm2,m_rain_jm3,m_rain_jp1,m_rain_jp2,m_rain_jp3,m_sum_72h_ref,m_sum_7d,m_wet_days_7d,event
Cornillon / Grand Bois,0.3947736979063824,1.770591048176049,0.0,0.0,12.927022093639328,26.72990290393302,8.310103675332957,0.385462451100686,-0.2111466490281039,11.578557719537049,0.0,6.020521764773287,0.4625316196798839,12.68456556033841,2.4667799127988355,0.0320963996379007,26.72990290393302,33.24505320040659,4.024487401412872,Irma
Croix-Des-Bouquets,0.3700054492037919,1.5487204644655506,0.1399103489154486,0.0,14.859947016748212,29.637610677620195,7.902680712631286,0.3492194404680763,-0.4659292076297094,12.693313761906648,1.4392195576833846,5.061954971631918,4.1578398601904,13.294014246986588,2.689486841857284,0.9985597184482546,28.67681512713797,40.33438888701021,5.220589378551187,Irma
Côteaux,0.4696073155859704,2.127943055218434,1.9373194211420603,0.0026895107583064,35.807195922766304,62.61387306205014,18.949555752870065,1.0511000424051362,0.0,0.0,0.0,8.700394812352465,4.483957659740199,35.5285507505854,27.085320299715985,0.0,62.61387306205014,75.79822301148026,4.0,Irma
Côtes de Fer,0.3937716802713742,2.5704373653814376,0.5132946567929353,0.0,20.873053623043013,36.06140814436955,13.765237551503905,1.0,0.8093966694230472,0.0,0.0,5.283118028174519,11.741187670102835,20.873053623043013,0.3719107607028412,14.816443677837867,21.24496438138579,53.085714274164445,3.8813254338302094,Irma
Dame Marie,0.5207022570393296,3.389812579482163,1.4167104542672837,0.2736136679383292,48.01877436864784,67.51717444005395,21.117995854995037,1.0,-0.1668538391950071,0.0,4.782958308165331,15.015594725494996,5.051721536769088,48.01877436864784,19.498400984447983,0.0,67.51717444005395,92.36744955554882,4.398907366272054,Irma
Delmas,0.3331033134518196,1.716779511336115,0.0,0.0,13.49574956310944,26.99149912621888,8.219788602763057,0.0,-0.4398827376360987,13.49574956310944,0.0,6.592184520253785,4.793125085738387,10.66034518578267,2.835404444851795,1.937417077337924,26.99149912621888,40.31422558440496,4.929738497311774,Irma
Desdunes,0.4830501079559326,2.0,1.0,0.0,26.08975505828857,41.51885509490967,10.362842082977297,1.0,-1.0,11.571824550628662,3.8572749495506287,5.738672971725464,5.738672971725464,26.08975505828857,0.9111700057983398,0.0,38.57274913787842,53.90737056732178,5.25,Irma
Dessalines,0.4187688772620701,2.388888888888889,1.0555555555555556,0.0,25.8484377872582,46.7416895290503,12.12065800482542,0.9444444444444444,-0.125,16.314518158902917,0.4695676267147064,4.708975798401837,9.876100679368356,25.8484377872582,4.578733488689654,0.0,46.7416895290503,61.79633324123992,5.125,Irma
Dondon,0.4439293556231357,2.160501013356499,1.942481593552197,0.0231719643141382,39.90388943559114,72.91914530377828,18.0398494184631,1.0,-0.0231719643141382,25.87540752723793,0.0,8.902017055752514,7.753720179396832,39.90388943559114,7.139848604494707,0.0,72.91914530377828,89.57488273683042,4.976828035685862,Irma
Ennery,0.5005730792449872,2.308441120042957,1.567537529109417,0.0,39.21083311209468,64.44672847218295,16.730155402868256,1.0,-0.5,21.23333922788538,1.133053958415985,8.774957331012478,5.273899365280732,39.21083311209468,2.8695027623699048,0.0,63.31367516941806,78.4955862120923,4.75,Irma
Ferrier,0.4055231660604477,2.5,1.5,0.0,25.37440776824951,50.74881362915039,13.98215675354004,1.0,0.0,20.299525260925293,0.0,10.16360330581665,1.8451851606369016,25.37440776824951,5.074881315231323,0.0,50.74881362915039,62.75760078430176,4.5,Irma
Fonds des Nègres,0.3527092155230278,2.944378190745035,0.9443781907450352,0.0,22.28506104615879,43.520520815388565,12.643103726296165,1.114071331857714,0.0,6.2130113207779925,0.0,8.234407209036242,11.460590605302915,21.50192817762224,15.805580778839492,0.0,43.520520815388565,63.21551749427788,5.0,Irma
Fonds-Verrettes,0.4331170121828715,1.4444444444444444,0.5555555555555556,0.0,16.9603943294949,29.08594809638129,8.61096625857883,1.0,-1.0,12.12555366092258,0.0,4.235753787888421,3.327531019846598,16.9603943294949,0.0,2.035783423317804,29.08594809638129,38.68501589033339,4.666666666666667,Irma
Fort-Liberté,0.3895831903620312,3.0,2.125088973633795,0.0,35.8504337839704,71.7008675679408,18.42607786313281,1.0,0.0,28.68034770186168,0.0,15.322141166991436,5.107380271029018,35.8504337839704,7.17008692546542,0.0,71.7008675679408,92.13038982891642,5.0,Irma
Ganthier,0.410018001529024,1.8373614161219696,0.5025954065052456,0.0,19.160251966225765,34.59445879737086,11.075673639791574,0.614296659879791,-0.7306947494553033,14.765460217626623,0.0122202598611099,5.787965659293789,5.787965659293789,19.00104111264911,0.8157368043725359,0.0,34.58223853644965,46.170389535499616,4.271874079340294,Irma
Gonaïves,0.4976491017001015,1.9333333333333336,1.0285714285714285,0.0,30.39185672033401,48.81298479352678,11.944853369394938,1.0,-0.9666666666666666,14.079434785388765,4.191994028999693,6.05791798773266,5.632534938766844,30.39185672033401,0.6500321706136067,0.0,45.12132355826242,61.00377046494257,5.133333333333334,Irma
Grand Gosier,0.4329625864823659,1.3333333333333333,0.0,0.0,13.046138445536297,21.559178670247395,6.056392669677734,1.0,-1.0,8.5130402247111,0.0,3.313875913619995,2.5712290604909263,13.046138445536297,0.0,2.837680180867513,21.559178670247395,30.28196398417155,5.0,Irma
Grand-Boucan,0.575566942886823,3.721572882133648,1.072260690188152,1.0,62.52128208013743,76.25054053072232,26.196328251705527,1.0,-0.036130345094076,2.179083585739136,0.0,16.08012396187177,16.08012396187177,62.52128208013743,11.55017396032076,0.0,76.25054053072232,108.4107876092324,4.213869654905924,Irma
Grand-Goâve,0.3879360714755692,2.465192180854434,0.2678438549849194,0.0,18.03148753127305,31.062267365957176,12.176437496889845,0.2678438549849194,-1.0,13.03077990280372,0.0,2.452322508842912,9.97809711123187,18.03148753127305,0.0,2.442273761448284,31.062267365957176,45.93496026942405,3.829064394852666,Irma
Grande Riviere Du Nord,0.5179598772893867,2.438015343723329,1.7898626016360295,0.6553791281768795,52.91844422226947,84.06063265791873,20.41490014879041,1.0,0.0,23.35664201254809,0.0,9.019671614381089,8.994195256980328,52.91844422226947,7.785547210688027,0.0,84.06063265791873,102.074499731326,5.0,Irma
Grande Saline,0.4759030929366558,2.3218021268998115,1.0,0.0,28.837781607852893,46.39009860277024,11.997688200034869,1.0,-0.8807134438147006,13.276131766697551,3.8286122221078194,6.765207088160766,7.03605417521353,28.837781607852893,0.6039988138442971,0.0,42.71791144599121,60.34778615730964,5.042918745021347,Irma
Gressier,0.3219332978151585,1.5818180608355006,0.0053424287788901,0.0,15.10972406185362,27.516315491746287,8.68738926453958,0.9574625759728016,-1.0,10.22966260555895,2.176928328476837,6.317215903052527,7.934450034619125,15.10972406185362,0.0,5.114831302779475,25.33938714482824,46.882812813633166,5.460719363191699,Irma
Gros Morne,0.5236119495938278,2.6980228340425225,1.9031169470551443,0.6306729036911073,50.61315425478633,79.53495584925557,20.317507585496983,1.0,-1.0,21.69135138450922,7.230450662707744,9.665596470165946,7.539956243673162,50.61315425478633,0.0,0.0,72.3045060804608,96.7405090577574,4.792489358612086,Irma
Hinche,0.3739812095959981,2.3916666666666666,1.3875,0.0,23.84440988699595,49.41423842112224,12.864972460269929,0.4625,0.0,20.29018630186717,0.0,7.760626447200775,6.553151635328929,23.235589353243512,5.888462601105372,0.0,49.41423842112224,63.72801607449849,4.95,Irma
Jacmel,0.3740529207095194,1.6215498626572782,0.0659066530820242,0.0,14.819459238599736,24.80570934832081,8.600589210410432,0.8610985965947756,-0.9066169803063292,9.500748102985456,0.1838307586808302,6.671120873252192,5.06894132967555,14.819459238599736,0.0,3.4518247227259407,24.320206968742124,39.6959254228476,4.6829897769742095,Irma
Jean Rabel,0.6420329626358958,2.599596606176985,1.0857142857142856,0.9281956199066854,64.07593192743654,82.3744728369408,24.966204283655056,1.0,-0.9535222777974894,16.66500515178973,1.2900784922385502,8.731773799569837,8.618156851924018,64.07593192743654,0.3471305316791958,0.0,81.08806810175041,99.72807564619994,4.08675282990116,Irma
Jérémie,0.5256037301232321,4.224114496010596,2.1132292258138565,0.9919263747361748,72.14412370713548,106.34175728442882,31.439629463980737,1.0,0.4154106444777082,0.0,0.0,18.237294128786044,12.943793949394838,72.14412370713548,29.58972052294716,4.607913207961094,101.7338443693538,137.522845834642,4.415410644477708,Irma
Kenscoff,0.4857894222932037,2.179618343459,1.08298755259644,0.0,26.706894994274503,43.9097999548864,12.704487191861649,0.9966307908625598,-1.0,14.539569894801897,2.6633351904214244,5.497420826596462,6.012018194836819,26.706894994274503,0.0969779119620598,0.0,41.34344274779182,55.51621681587719,4.413288082413302,Irma
L'Asile,0.382398803949399,3.425255413842221,0.9490209846788978,0.0,28.78161274684441,49.894018218558,16.84736102601829,1.038093320589545,0.0,3.97299445708241,0.0,9.903163462613602,14.392989241026694,28.514043585513026,17.406979099011572,0.0,49.894018218558,74.1901694408397,4.496783339924653,Irma
L'Estère,0.4526188522577286,1.8333333333333333,1.0,0.0,23.93297974268595,41.10806528727214,9.395766576131184,1.0,-1.0,13.62985070546468,3.5452351172765093,4.778107643127441,4.778107643127441,23.93297974268595,2.365222891171773,0.0,39.92805353800456,53.029503504435226,5.666666666666666,Irma
La Chapelle,0.3328073993325233,2.333333333333333,0.25,0.0,19.09272336959839,40.10942363739014,9.556018908818562,0.25,0.0,17.609155654907227,0.0,8.20357608795166,4.249932090441386,17.72708781560262,4.773180842399597,4.773180842399597,40.10942363739014,57.33611424763997,6.0,Irma
La Tortue,0.5936578661203384,2.7,1.25,0.0,44.36590938568115,63.32771034240723,24.267881202697755,1.0,-1.0,18.33803606033325,0.6237640380859375,11.560523509979248,0.0,44.36590938568115,0.0,0.0,62.70394630432129,74.8882339477539,3.1,Irma
La Vallée,0.367704418561771,2.4614142692156507,0.291569434665329,0.0,18.382619011784683,29.37726842265901,11.565049104353069,0.7468962025665554,-0.9921005034968888,10.969130147220636,0.0,5.683853623719333,11.775700444299892,18.382619011784683,0.0,3.1885533881490318,29.351749285796604,49.999857673368005,4.400902102513373,Irma
La Victoire,0.4422114972777494,2.486486425358988,1.4864864253589878,0.0,34.002767946075984,59.28744577610595,15.375591709096376,1.0,0.0,18.963508228785777,0.0,10.197037739960471,7.393476311912645,34.002767946075984,6.321169417647561,0.0,59.28744577610595,76.87796018937826,5.0,Irma
Lascahobas,0.3425000930825869,2.0,0.0,0.0,15.858096361160278,37.97407404581706,10.63994852701823,0.0,0.0,15.858096361160278,0.0,7.414669394493103,1.0976102948188782,15.133791367212932,6.982186794281006,0.0,37.97407404581706,46.48635514577229,4.416666666666666,Irma
Les Anglais,0.4905272979476613,2.8313300627238447,1.8855365461312008,0.0009726419678428,41.7676504392818,65.64858124794286,20.80497028861321,1.0,0.1120837530789539,0.0,0.0,10.699434480906085,8.551626491325061,41.7676504392818,23.146528549436184,0.7344010105128557,64.91418029319466,84.8996422514758,4.112083753078954,Irma
Les Cayes,0.5783295361588546,3.42151327848078,1.9832123441195515,0.9891851103292898,67.10221981080124,81.57085814865829,32.386723111098966,1.0,-0.3647687798146794,0.0,0.0,13.023129111603067,21.452418941632445,67.10221981080124,14.46863716799354,0.0,81.57085814865829,116.04640513103595,3.63523122018532,Irma
Les Irois,0.5733082130746104,2.8654725411404427,1.1310696827060331,0.5346356983015861,48.3349638670616,63.38324306904761,19.125612793438595,1.0,0.4653643016984138,0.0,0.0,10.307199357549507,9.87551884518384,48.3349638670616,11.424776190815772,3.623502441818601,59.7597412350491,83.56596198207679,4.465364301698414,Irma
Limbé,0.5717105170678688,3.0,2.0,1.0,65.51249705885762,94.70974279659,28.64185044589496,1.0,-1.0,29.197243977335464,0.0,14.318612402344172,5.539048566228747,65.51249705885762,0.0,0.0,94.70974279659,114.56740178357984,4.0,Irma
Limonade,0.5008236671340253,2.366790488851773,2.0,0.1945589390603346,44.5181809518987,74.37386220679166,19.83872556977188,1.0,-0.2222222222222222,24.57089283127938,0.0,9.32183662130664,5.28546477363506,44.5181809518987,5.284789372750339,0.0,74.37386220679166,88.98116678655732,4.5555555555555545,Irma
Léogâne,0.3191852661195255,1.8975095524343089,0.1874484468702403,0.0,15.62359228960244,31.029474639928043,9.359084903104469,0.71561232033319,-1.0,11.689645598330868,3.716236665422796,4.7849606835470135,9.281801001065675,15.62359228960244,0.0,3.761360784255624,27.31323808995235,48.85759658732596,5.394064408012425,Irma
Maniche,0.6828270702177459,3.341627790864008,2.381133327362841,0.9665279044577688,127.13708253658513,134.11813464160755,56.10255294593596,1.0,-0.658372209135992,0.3803572747621136,0.0,18.04891307466544,28.43391809912045,127.13708253658513,6.600694261552484,0.0,134.11813464160755,180.60096556275755,3.3820995504493183,Irma
Marigot,0.5295498889516481,1.4355992350983806,0.5940684571493973,0.0,20.54397708219132,31.441412352669225,8.746567668607918,1.0,-1.0,8.850019821591129,2.0474155601055783,3.425169930420182,3.425169930420182,20.54397708219132,0.4595640838040877,0.0,29.853560970261093,38.75131585469865,4.52044735723333,Irma
Marmelade,0.4854626926480284,3.0,2.0,0.4005241461518898,49.69634257484524,82.46693755534504,22.516835914991898,1.0,-0.4005241461518898,28.569680181975105,0.0,12.552446782984996,6.708404282625756,49.69634257484524,4.200916352937519,0.0,82.46693755534504,101.72778964399777,4.5994758538481095,Irma
Maïssade,0.3709617119789446,2.9081604672685777,1.916256468685507,0.0,30.81353964168928,63.233267307657705,16.62132958382255,0.6333229331091919,0.0,25.11394151665876,0.0,7.748972471137772,12.124407940545936,30.66169956469632,7.457625798444551,0.0,63.233267307657705,83.1066475533529,5.0,Irma
Milot,0.5090659113554428,2.8492775844760665,2.0,0.7631104962108374,53.38062198785993,87.58416120270556,21.396938497977604,1.0,-0.0989265662431923,26.199333692441297,0.0,11.067744132844402,6.386589313812689,53.38062198785993,8.004205618355705,0.0,87.58416120270556,105.03849337728776,4.901073433756808,Irma
Miragoâne,0.522316765706958,1.8749724450904308,0.9726312119410476,0.0,27.62125642989997,38.58996336830379,14.440909743046223,1.0,-0.2495193689950504,5.283546854493336,0.0,3.2817317185119776,11.480127197245274,27.62125642989997,5.685160037149821,0.0,38.58996336830379,53.3518222774503,4.114654901323465,Irma
Mirebalais,0.3522620534627032,2.0992257186310166,0.1525316198162036,0.0,16.902873455882403,34.0563907688973,9.570756101982983,0.2191915193029399,-0.0316915193029399,16.24370471887147,0.0,9.492746414987872,4.032648998424714,13.261510392250129,4.551175530693414,0.0,34.0563907688973,47.5817861439463,4.968308480697059,Irma
Mombin Crochu,0.3968123123049736,2.9,1.75,0.0,31.13084888458252,59.76794376373291,15.5520366191864,0.8,0.0,22.194464874267577,0.0,11.811917161941528,6.180322170257568,31.13084888458252,6.442629981040954,0.0,59.76794376373291,77.76018447875977,5.0,Irma
Mont-Organisé,0.3824098584998711,3.0,2.0,0.0,34.503055437056375,69.00611046257455,18.028005565140536,1.0,0.0,27.60244457589715,0.0,15.85043672352773,5.283479104289196,34.503055437056375,6.900611143974287,0.0,69.00611046257455,90.14002607947452,5.0,Irma
Moron,0.4502751500253072,3.479499570241962,2.254545230602772,0.5951912256509181,55.04312054240685,92.5819776944532,28.561196695662773,1.0,0.3189693335157594,0.0,0.0,18.8122315463025,10.03177140723702,55.04312054240685,34.74616793066232,2.792690638215891,89.7892871348859,121.42598298450352,4.318969333515759,Irma
Môle Saint Nicolas,0.6037769932512113,3.2245661790618123,1.0,0.9444444444444444,64.27535630299026,85.24480169009796,22.81455515239304,1.0,-0.3169808987540037,15.328539797912144,0.0,7.912453620383232,12.449929494782836,64.27535630299026,5.6409047021184735,0.583367524330534,85.24480169009796,106.19055178379506,4.774952634810344,Irma
Ouanaminthe,0.3666234969917965,3.0,2.0,0.0,34.129463627651134,71.81638735654485,18.558020652163883,0.5209268752912545,0.0,30.14953891188156,0.0,15.256198873612224,5.717517610136381,34.129463627651134,7.537384727970389,0.0,71.81638735654485,92.79010315222165,5.0,Irma
Paillant,0.4254189010371609,1.9212330120947816,0.913373817186676,0.0,24.50030299664531,39.16342896732408,11.497853151978608,1.0138555194135876,0.0,6.429780840267219,0.0,8.403206975247922,9.92263016113804,24.40767996671197,8.325967683402782,0.0,39.16342896732408,57.48926580650651,5.000000000000001,Irma
Perches,0.3874986804538399,3.0132919346909706,2.060370239601347,0.0,39.90011719527294,79.67613233624276,20.59387701440366,1.0,0.0,31.796574645185217,0.0,16.686042842159736,6.607205589072986,39.90011719527294,7.979442094126359,0.0,79.67613233624276,102.96938073907856,5.0,Irma
Pestel,0.6955340015727595,3.2085474898208592,2.2651927568450554,1.0,121.33538601190874,126.4808242835458,54.31951884301382,1.0,-0.7080984914881676,0.0,0.0,18.72077803622795,27.37594001324136,121.33538601190874,5.145438032750804,0.0,126.4808242835458,172.5775427570651,3.2919015085118324,Irma
Petit Trou de Nippes,0.4760375563304586,3.759518178184676,1.2374260864464597,0.3436718022100307,48.30585265651491,68.37343127456371,20.65853289728288,1.0,0.0,8.178578524596416,0.0,15.175048882830898,18.077265095153567,48.30585265651491,11.88900050565403,0.0,68.37343127456371,101.62574608509976,4.916437228515423,Irma
Petit-Goâve,0.4979380422390914,2.2121658220908214,1.2090274752531345,0.0,27.012315003971537,34.96745201582074,15.32185327651919,0.4255679368298505,-0.5768810045212047,5.655169412618624,0.0,1.5849219370002958,15.251130848745058,26.876007800047542,0.0013636679813309,5.300171817672788,32.53254069478919,54.66876546059072,3.619654503026773,Irma
Petite Rivière de Nippes,0.3873945248868214,3.040441914183088,0.9377189313396772,0.0,27.1909960433336,45.741148085976974,13.9895763942507,1.0626830391289428,0.0,6.974628515816081,0.0,12.406041899948276,11.80069193617743,26.771964981686143,11.994554852991683,0.0,45.741148085976974,69.94788325826335,5.0,Irma
Petite Rivière de l'Artibonite,0.3732234468870286,2.4499393615958813,1.338982078100267,0.0,24.84853449293952,49.34396214200572,12.627076255414948,0.6997838472860964,0.0,19.22423421192645,0.0,6.322667525602601,9.106628704053554,24.84853449293952,5.271193272364495,1.4226200143496197,49.34396214200572,66.19587831289057,5.3,Irma
Pignon,0.3743275279800097,2.0,1.5,0.0,24.98445224761963,51.894584337870285,13.347026030222576,0.5,0.0,20.91248989105225,0.0,7.682264645894369,7.15828267733256,24.98445224761963,5.99764092763265,0.0,51.894584337870285,66.73513158162436,5.0,Irma
Pilate,0.5403366215648966,2.783092041934336,1.8011297357935354,0.7830920419343358,53.53000343738337,82.80422027849912,20.831733451163004,1.0,-1.0,22.941430477922538,6.332785860721439,10.502323427435076,5.605561559538067,53.53000343738337,0.0,0.0,76.47143248994117,98.91210442247096,4.7943898860541125,Irma
Plaine du Nord,0.5183438242650749,2.6962447676331407,2.0,0.6962447676331408,52.32015606020441,84.68617016780486,21.83219484869206,1.0,-0.2614058135915877,25.83477550029873,0.0,11.32874724333579,5.492146359156673,52.32015606020441,6.531237866775372,0.0,84.68617016780486,101.50706239715342,4.684344413116895,Irma
Plaisance,0.5686839800176852,2.918362262782091,1.9183622627820909,0.8076670412779456,56.898578219636,82.70796399604362,24.560467405734567,1.0,-0.9328837549756204,25.15932354788544,0.1786050967169294,11.850189028275093,5.533221848876996,56.898578219636,0.471458120012005,0.0,82.52935882004189,100.0913763756106,4.087900278460551,Irma
Plaisance du Sud,0.4486960419818022,3.688371336786784,1.9196940078745524,0.4014882716295305,49.407755373908365,74.02564865803748,22.714348954281395,1.0,0.0,7.517562767270415,0.0,18.85313037786653,16.99124587863328,49.407755373908365,17.100331172898017,0.0,74.02564865803748,109.87002574204612,4.857600253023907,Irma
Pointe à Raquette,0.6105665952333547,1.7333333333333332,1.0,0.3,43.4096432123507,51.67158527154673,17.87474241678855,1.0,-1.0,4.365202301342607,3.896739500664221,8.447556677688784,10.018287801567933,43.4096432123507,1.5183280944824218,0.0,49.29317397728195,71.6557571271338,4.24248286440826,Irma
Port-Margot,0.5864233227889047,3.0,2.1988109609272253,1.0,65.65397152090046,94.68564818407056,32.32611732026871,1.0,-1.0,28.13741723707112,0.8942592258994884,14.64475807032783,2.670973334710015,65.65397152090046,0.0,0.0,93.79138866100122,112.00137757575216,3.564763362439418,Irma
Port-Salut,0.7475690948433823,1.5157844298299,1.21795424219239,0.2187469911274268,34.717887232300995,41.718573268050925,21.01357654707621,1.3012741162104868,-0.4807716415971235,0.0,0.0,0.007492265062212,8.907552575478455,26.97188796026927,14.746684741227703,0.0,41.718573268050925,50.63361834553968,2.2978301876375102,Irma
Port-au-Prince,0.3272302371762985,2.313728711033741,0.0362114751367465,0.0,15.53587817674252,31.071756353485043,11.06747207407084,0.0,-0.9934479259708134,15.53587817674252,0.0,9.479863529980266,4.93258851940605,15.492806733034245,0.0430714437082753,2.43957659179059,31.071756353485043,47.923785679610766,4.343914551125642,Irma
Port-de-Paix,0.5477571532993438,2.9333333333333336,1.3434640826476467,0.5600493315441688,48.598303307460014,73.0524480804575,19.06964048009434,1.0,-1.0,18.875110224882885,5.579035165292621,11.251219280212908,3.521835394585814,48.598303307460014,0.9799099604288738,0.0,68.45332331222194,88.80541194668506,4.792483923157893,Irma
Port-à-Piment,0.4937268836387222,2.866598941066519,2.0,0.3090596144750945,45.12853945782887,73.21085566045728,22.625348475695112,1.0,0.0,0.0,0.0,10.486827077238027,6.803712252372566,45.12853945782887,28.082316005331364,0.0,73.21085566045728,90.50139390278044,4.0,Irma
Pétion-Ville,0.3933805190542957,2.039356883777724,1.0441714485149292,0.0,23.84029211139812,44.6420054086247,13.184810506053958,0.4082086835048303,-0.8671724065224021,18.38792681738865,2.413786664533255,7.298242080585351,7.432661718487823,22.967121846548984,2.401601297871974,0.0,43.75664977711428,60.90134041000886,4.766312789314474,Irma
Quartier Morin,0.5139645395414705,3.036310017377116,2.0,0.5363100173771157,51.31514098718892,81.86789935218756,22.472165963692213,1.0,-0.4462105278213561,25.696250014170417,0.0,11.375830995775411,6.759523690339277,51.31514098718892,4.856509250240312,0.0,81.86789935218756,100.00325558713256,4.416250050195339,Irma
Ranquitte,0.4433252972832772,2.8194604639917906,1.7165482690407607,0.0,37.63435930214836,66.20729671213319,17.12642751805809,1.0,0.0,21.68403493481821,0.0,11.231469429940873,8.193370647316605,37.63435930214836,6.888902610461393,0.0,66.20729671213319,85.63213759952582,5.0,Irma
Roche à Bâteau,0.4420883324725854,2.4656156925496724,0.988893748354371,0.0272707194705713,31.931484905637145,56.714600623469295,17.55402427900273,1.0711841407409544,0.0,0.0,0.0,7.390070775146161,5.391176727302309,31.195246014231333,25.51935447003396,0.0,56.714600623469295,69.4958485334373,3.9493276900360015,Irma
Roseaux,0.5601281777098901,4.32149651818312,1.3333333333333333,0.9718063127501984,65.43686573056542,89.64304874340098,26.267758255942915,1.0,0.5093164672854416,0.0,0.0,14.805082504396854,14.013843220495067,65.43686573056542,18.078082600243008,6.128100944498774,83.5149483077816,118.46197399308248,4.5093164672854416,Irma
Saint Jean du Sud,0.8081133753595635,1.3881213590175048,1.0128205740295877,0.3753007849879172,38.67647893148219,39.03216432314464,23.828297437421885,1.0,-0.9871794259704124,0.0,0.0,0.0,9.062937383688949,38.67647893148219,0.3556853672091448,0.0,39.03216432314464,48.0951024834782,2.0128205740295875,Irma
Saint louis du Sud,0.4840121405576229,3.489220595158935,1.4634037130802122,0.1427458822896039,42.98474458262127,57.54149671015456,21.769293005533704,1.0,0.0925357847865079,0.0,0.0,11.89446646885349,18.912007296035156,42.98474458262127,13.850928596542415,0.7058236025675689,56.835673032434485,88.34797008878877,4.092535784786508,Irma
Saint-Louis du Nord,0.5473333583839198,2.629620733559659,2.0,0.5686037035235161,51.87067787600436,80.74125522556554,20.15187695625596,1.0,-1.0,22.230290234653467,6.640286704869237,10.07944903063233,3.9432177422428834,51.87067787600436,0.0,0.0,74.10096976370168,94.76392096590516,4.811177928315144,Irma
Saint-Marc,0.4945621835712974,1.944333650877509,1.0625519769928962,0.1305555555555555,29.84235813814361,46.87742183556753,12.769775738077314,1.0,-0.3425354192011917,13.234675969216973,0.5476672294444329,5.49573096094376,6.481011364016712,29.84235813814361,3.498495370080752,0.0,46.5755293960432,59.099938732407786,4.808801492694801,Irma
Saint-Michel de l'Attalaye,0.4386419860829467,2.208333333333333,1.2608563611610435,0.0,31.64033075143842,56.289503329304544,14.412467897966362,1.0,0.0,19.110028630870755,0.0,7.113869455854216,8.658966990709423,31.64033075143842,5.539143715465244,0.0,56.289503329304544,72.06233971610068,5.0,Irma
Saint-Raphaël,0.4131089023374221,2.0,1.1326351339629357,0.0,25.34778670599294,47.452054808090224,12.247025872548416,0.875,0.0,16.73842221133225,0.0,6.891537380132634,6.891537380132634,25.34778670599294,5.365845737969554,0.0,47.452054808090224,61.235128641738,5.0,Irma
Sainte Suzanne,0.4800099041676759,3.260538666391417,2.0,0.8431116379794771,52.25369574714868,86.3592895903317,21.821128748044888,1.0,0.0,25.70896002643647,0.0,13.390794929304649,9.355555741844215,52.25369574714868,8.396634638697131,0.0,86.3592895903317,109.10563979073584,5.0,Irma
Saut d'Eau,0.3495382507625604,1.994543657187955,0.0,0.0,15.484219054814416,31.12460055709475,8.442339798194196,0.0,0.0,15.484219054814416,0.0,9.039002885939864,3.4121657294970538,11.752353363083376,3.8880282754255218,1.6242832458322158,31.12460055709475,45.20005253172713,5.435546312230588,Irma
Savanette,0.3708722740411758,2.0,0.0,0.0,14.073298454284668,29.414552211761475,8.965964555740356,0.0,-0.5,14.073298454284668,0.0,6.42967681090037,0.5867162346839905,13.549701690673828,1.7915520668029783,1.5958733558654783,29.414552211761475,38.02681827545166,4.25,Irma
Tabarre,0.342107952881915,1.3161024799638068,0.0,0.0,11.79041379141976,25.45940769786853,6.821202799646656,0.0,-0.1303174866903952,11.79041379141976,0.5944831109791249,4.578795064948519,4.402975139450736,9.414726834342508,4.254267115577102,0.3065494342920611,25.45940769786853,35.34221064769546,5.134471110317342,Irma
Terre Neuve,0.4948048409488466,2.833333333333333,1.2777777777777777,0.0,39.142443339029946,61.50955221388076,15.807417233784994,1.0,-1.0,16.775332662794327,5.59177753660414,5.997061649958293,11.530471854739718,39.142443339029946,0.0,0.0,55.91777568393283,79.03708606296117,5.0,Irma
Terrier Rouge,0.4200500643105092,3.0,2.018329704859718,0.0,39.47780148397119,74.19532415271405,19.444083605115253,1.0,0.0,27.774017921750197,0.0,15.235382084159458,4.614251613031637,39.47780148397119,6.943504480437548,0.0,74.19532415271405,94.04495763738132,4.833333333333334,Irma
Thiotte,0.4182926714420318,1.25,0.0,0.0,14.113763093948364,25.75967502593994,6.884813547134399,1.0,-0.25,8.29269802570343,0.0,4.770378410816193,1.1753322184085846,14.113763093948364,3.3532137870788574,2.4011164903640747,25.75967502593994,34.106502532958984,5.0,Irma
Thomassique,0.3882652173439662,2.0,0.3333333333333333,0.0,18.490739504496258,39.84553209940592,10.620363394419352,0.3333333333333333,0.0,16.902852376302086,0.0,5.634351849555969,2.307521343231201,18.490739504496258,4.451939900716146,0.0,39.84553209940592,47.78740564982097,4.5,Irma
Thomazeau,0.3728277000288169,1.25,0.0,0.0,12.085562586784365,23.7725834051768,6.99947742621104,0.4583333333333333,-0.2916666666666666,10.499708314736685,0.0,5.355595111846924,3.364132175842921,11.092265446980797,2.180609514315923,0.0,23.7725834051768,32.49231068293253,4.708333333333333,Irma
Thomonde,0.381878671269428,2.0,0.1937418587688278,0.0,18.40511805816559,39.92085169600421,10.83933896745797,0.1666666666666666,0.0,17.825874477665305,0.0,6.0743510593127565,2.3340746118064377,15.353480025880687,6.741496850560278,0.0,39.92085169600421,48.32927713377225,4.5,Irma
